,stroke-style-loss,stroke-content-loss,stroke-tv-loss,stroke-curvature-loss
43,12.617898,3.1310997,65.59312,0.7057141
44,12.324451,3.1426983,63.201153,0.7085942
45,12.009141,3.1599126,60.927414,0.7115753
46,11.687343,3.176629,58.739002,0.713952
47,11.373421,3.1958961,56.68453,0.7160349
48,11.050245,3.217072,54.7009,0.7182917
49,10.755569,3.2383492,52.89631,0.7201676
50,10.468401,3.256328,51.351448,0.721685
51,10.195946,3.276733,49.653214,0.72325206
52,9.9288225,3.2973776,48.08358,0.72511476
53,9.668001,3.3082647,46.58307,0.72728443
54,9.420374,3.3148663,45.24141,0.729305
55,9.139132,3.3300543,43.916607,0.73139495
56,8.876973,3.34025,42.584587,0.73318344
57,8.61212,3.342455,41.38291,0.7348275
58,8.378318,3.3468633,40.258533,0.7360976
59,8.125127,3.3506958,39.22107,0.73703486
60,7.8974376,3.3574998,38.179348,0.7375895
61,7.6852756,3.363869,37.190006,0.7377685
62,7.4700294,3.374745,36.256516,0.7377165
63,7.2693915,3.3815045,35.322155,0.73732716
64,7.08698,3.383654,34.420303,0.7367053
65,6.9082327,3.3845086,33.59741,0.7356507
66,6.7529926,3.3749948,32.74318,0.73395026
67,6.5828695,3.3806868,31.901161,0.7319642
68,6.4317408,3.383769,31.14989,0.7297126
69,6.290269,3.383226,30.366535,0.72682524
70,6.1719933,3.3780417,29.713707,0.72382843
71,6.0484533,3.391273,29.03862,0.72101367
72,5.906769,3.407855,28.406477,0.7180226
73,5.796658,3.4057837,27.784704,0.7147598
74,5.695998,3.4041266,27.183434,0.71131784
75,5.6227436,3.4057646,26.571707,0.7078991
76,5.5067616,3.4084954,26.016764,0.7041798
77,5.4136405,3.4109802,25.512947,0.7003985
78,5.340002,3.4048793,25.013819,0.6968058
79,5.2682924,3.407037,24.577833,0.6933439
80,5.220598,3.400267,24.098082,0.6897935
81,5.150151,3.4059157,23.702322,0.68636745
82,5.0844903,3.4109392,23.32103,0.6828639
83,5.0323305,3.4127045,22.865618,0.67965126
84,4.966852,3.4145217,22.503006,0.67682636
85,4.907179,3.4109938,22.118982,0.6739305
86,4.8550863,3.415875,21.724358,0.67128104
87,4.796587,3.4220357,21.368465,0.6685032
88,4.7596455,3.4233904,21.023249,0.665701
89,4.7201376,3.4160028,20.66962,0.66289955
90,4.6873436,3.4122472,20.319042,0.65983665
0,,,,,65232.258,12.63644
91,4.6502137,3.406281,19.991432,0.65720767,,
92,4.609078,3.411214,19.665653,0.6546319,,
93,4.576628,3.410445,19.361832,0.6519819,,
94,4.5496445,3.4126532,19.061949,0.64948803,,
95,4.525511,3.410379,18.733156,0.6472195,,
96,4.498295,3.4061472,18.46714,0.6445001,,
97,4.461812,3.4112115,18.211136,0.6418418,,
98,4.4296236,3.4060063,17.934397,0.63941145,,
99,4.403125,3.4179084,17.671516,0.6372696,,
1,62992.305,12.728303
2,60610.934,12.843515
3,58096.64,12.981011
4,55473.74,13.143625
5,52776.137,13.334389
6,50072.613,13.555496
7,47445.258,13.807747
8,44992.758,14.0908785
9,42819.953,14.398668
10,40965.01,14.715163
11,39318.973,15.014263
12,37728.03,15.277051
13,36138.29,15.496961
14,34589.8,15.676863
15,33147.664,15.827909
16,31845.041,15.9608345
17,30675.273,16.085192
18,29609.232,16.208298
19,28620.82,16.334352
20,27695.598,16.46546
21,26830.691,16.600582
22,26030.027,16.736376
23,25292.496,16.866833
24,24604.262,16.985458
25,23946.12,17.086876
26,23308.129,17.170868
27,22693.992,17.242119
28,22110.916,17.308317
29,21559.791,17.377012
30,21033.918,17.452663
31,20526.633,17.537048
32,20036.139,17.628014
33,19563.482,17.722
34,19108.887,17.814049
35,18669.799,17.899363
36,18242.906,17.975016
37,17827.14,18.04092
38,17424.506,18.100252
39,17036.729,18.158052
40,16662.867,18.218626
41,16300.896,18.28481
42,15949.657,18.356749
43,15609.796,18.432686
44,15282.323,18.50909
45,14966.843,18.581905
46,14661.944,18.648775
47,14366.894,18.709463
48,14081.762,18.765284
49,13806.643,18.818884
50,13540.957,18.872839
51,13283.685,18.929092
52,13034.508,18.987879
53,12793.664,19.048435
54,12561.181,19.108799
55,12336.705,19.16682
56,12119.433,19.221176
57,11909.17,19.272364
58,11706.09,19.32177
59,11509.966,19.37126
60,11320.293,19.421926
61,11136.674,19.473846
62,10959.215,19.52572
63,10787.859,19.575882
64,10622.287,19.622587
65,10462.182,19.664986
66,10307.46,19.704052
67,10158.093,19.741243
68,10013.788,19.778358
69,9874.323,19.81645
70,9739.538,19.85558
71,9609.3,19.894758
72,9483.495,19.932642
73,9361.986,19.96827
74,9244.585,20.001268
75,9131.087,20.03212
76,9021.402,20.061789
77,8915.439,20.091208
78,8813.046,20.120771
79,8714.026,20.150284
80,8618.304,20.179287
81,8525.767,20.207355
82,8436.232,20.234303
83,8349.622,20.260258
84,8265.851,20.285713
85,8184.811,20.311092
86,8106.363,20.336588
87,8030.3784,20.362034
88,7956.8076,20.38686
89,7885.5386,20.41043
90,7816.467,20.432388
91,7749.536,20.452875
92,7684.652,20.472324
93,7621.7686,20.491386
94,7560.7417,20.5104
95,7501.5054,20.529387
96,7443.9937,20.548012
97,7388.1284,20.565922
98,7333.8843,20.582817
99,7281.178,20.598772
