,stroke-feature-loss,stroke-style-loss,stroke-content-loss,stroke-tv-loss,stroke-curvature-loss
0,24.598171,8.82473,3.1226594,294.43823,0.6285169
1,24.068348,8.616894,3.0150914,275.6712,0.53928715
2,24.02421,8.429199,2.9350996,258.22034,0.45856667
3,24.081024,8.253199,2.865355,241.84068,0.3867988
4,23.798359,8.08551,2.809249,226.69261,0.32414076
5,23.566933,7.9242716,2.7627904,212.53462,0.27101064
6,23.81014,7.7698507,2.7278578,199.25305,0.22805442
7,23.655851,7.620472,2.6976998,186.75874,0.19522856
8,23.445032,7.473648,2.6716564,175.09132,0.17321195
9,23.154879,7.3305216,2.6506934,164.35799,0.16162856
10,23.07753,7.1928763,2.635109,154.50244,0.15929534
11,23.055962,7.062877,2.6207805,144.93243,0.16458772
12,23.140219,6.9383574,2.6097913,136.22298,0.17135385
13,22.996181,6.81936,2.600769,128.00305,0.17512706
14,22.871704,6.7051287,2.5934129,120.52523,0.17537534
15,23.061617,6.598995,2.5832763,113.32332,0.17257047
16,23.199396,6.495216,2.5731258,106.95266,0.16770458
17,22.928446,6.398506,2.568702,100.75193,0.16162571
18,23.115017,6.304575,2.5663042,94.880615,0.155621
19,23.095966,6.218294,2.571309,89.59868,0.15022501
20,22.845076,6.1336994,2.5694983,84.79736,0.14642695
21,22.770615,6.05233,2.5755787,80.07896,0.14347431
22,22.91168,5.975565,2.5795927,75.64668,0.14107065
23,22.764969,5.901067,2.582064,71.66541,0.13921943
24,22.84136,5.8320236,2.5885165,67.93414,0.13768132
25,22.879154,5.763853,2.5955334,64.53314,0.13592249
26,22.81127,5.7040486,2.5991845,61.230038,0.13443387
27,22.94453,5.6463833,2.5995805,58.078888,0.1329282
28,22.697935,5.5909977,2.6033955,55.25379,0.13177966
29,22.796501,5.534539,2.6040254,52.60451,0.13126017
30,22.41625,5.4810314,2.61512,50.09974,0.13059768
31,22.50987,5.430656,2.616847,47.714695,0.12938559
32,22.56624,5.384211,2.6193712,45.48886,0.12817523
33,22.278135,5.339036,2.6223342,43.441055,0.12705523
34,22.250736,5.2959723,2.625307,41.52011,0.125894
35,22.109144,5.2536354,2.6222458,39.724876,0.124772064
36,22.186756,5.2112465,2.6184883,38.081047,0.12372925
37,21.877184,5.1707306,2.6157925,36.542034,0.12262472
38,21.883816,5.1278324,2.620379,35.026115,0.12147027
39,22.064709,5.0890875,2.6238563,33.654522,0.120189965
40,22.061167,5.0519757,2.6271534,32.34966,0.11908474
41,21.901272,5.0205784,2.6234827,31.108833,0.11852277
42,21.792974,4.9861116,2.6252072,29.924715,0.11813388
43,21.7309,4.950767,2.6211767,28.853119,0.11722678
44,21.85041,4.913474,2.625965,27.810764,0.11630733
45,21.688786,4.873071,2.6264272,26.847427,0.11538848
46,21.671204,4.8355536,2.624878,25.873363,0.114373684
47,21.601572,4.7992477,2.6229746,25.008083,0.11361468
48,21.649502,4.767164,2.6216695,24.170238,0.11304383
49,21.608322,4.7251577,2.6224668,23.387804,0.1124354
50,21.677313,4.6883416,2.6228104,22.651012,0.112004004
51,21.420574,4.650388,2.6236403,21.945328,0.11171708
52,21.324434,4.6145916,2.6232734,21.25312,0.11104118
53,21.330421,4.5801854,2.61931,20.579918,0.11045079
54,21.324966,4.5501313,2.6111913,19.945528,0.11030105
55,21.409597,4.5095654,2.6083975,19.407423,0.10989345
56,21.48865,4.4718685,2.6085134,18.867664,0.11003909
57,21.359303,4.439025,2.6047544,18.355145,0.11025117
58,21.471188,4.407267,2.5999951,17.886442,0.11044984
59,21.40193,4.376535,2.5938072,17.394426,0.11068081
60,21.411243,4.3454227,2.5878036,16.89363,0.11128888
61,21.38528,4.312699,2.5840592,16.444578,0.11162609
62,21.224377,4.274581,2.5805123,16.020546,0.11201412
63,21.193077,4.236245,2.5806308,15.60205,0.112625726
64,21.037544,4.2020597,2.5908003,15.227767,0.113116644
65,21.100288,4.163498,2.6015391,14.837038,0.113283865
66,21.081238,4.1287627,2.5953507,14.47499,0.11356722
67,20.996588,4.0944657,2.5936084,14.113801,0.11403467
68,20.965828,4.0584593,2.594181,13.773753,0.11441891
69,20.900877,4.022727,2.5998614,13.459315,0.115244955
70,21.223394,3.9942803,2.6050487,13.144392,0.11588015
71,21.104202,3.9651647,2.6106315,12.854347,0.11666022
72,21.187498,3.9319239,2.622297,12.574945,0.1177228
73,20.84517,3.8977642,2.6267562,12.290618,0.11859738
74,20.999424,3.876794,2.620367,12.025435,0.1193492
75,20.95046,3.8531792,2.6201982,11.798087,0.12008011
76,20.79053,3.8288527,2.6202056,11.533552,0.12081246
77,20.907537,3.7991037,2.620701,11.283361,0.121108115
78,20.772919,3.7740905,2.622241,11.036384,0.12148375
79,20.682343,3.7468565,2.622241,10.805593,0.12196505
80,20.642849,3.7216043,2.6230462,10.599835,0.12212396
81,20.513863,3.688948,2.6204622,10.407061,0.122445084
82,20.484798,3.6653216,2.617711,10.184195,0.12296316
83,20.441162,3.640199,2.6165495,9.993542,0.12304863
84,20.484789,3.6133227,2.6134133,9.806641,0.12349001
85,20.572296,3.591935,2.6151667,9.593951,0.124231264
86,20.709003,3.5744815,2.6130366,9.394502,0.12458309
