,stroke-feature-loss,stroke-style-loss,stroke-content-loss,stroke-tv-loss,stroke-curvature-loss
0,35.14933,7.8834667,7.490051,111.1299,0.68190414
1,34.898094,7.6592903,7.4924297,110.59917,0.6782814
2,34.23763,7.459678,7.4964123,110.13811,0.67458826
3,35.006462,7.254961,7.5001144,109.67657,0.6708432
4,35.47875,7.050211,7.503771,109.22992,0.6670496
5,36.388504,6.850976,7.508232,108.75273,0.6632104
6,37.11031,6.654005,7.5135465,108.279526,0.6593326
7,38.167282,6.45711,7.5193186,107.8388,0.6554138
8,38.612656,6.262388,7.5255923,107.383255,0.65146065
9,38.413273,6.0708904,7.5323606,106.914955,0.6474763
10,38.59281,5.8816314,7.5395203,106.442184,0.64346015
11,38.7556,5.694376,7.5469747,106.00102,0.6394134
12,38.928036,5.5110927,7.5544124,105.55449,0.635339
13,39.658764,5.3323956,7.561645,105.13387,0.63124955
14,39.668404,5.158005,7.5686164,104.66805,0.62713915
15,39.901814,4.9888887,7.5753894,104.17957,0.62301254
16,40.149773,4.826657,7.5820556,103.80471,0.6188691
17,40.366917,4.6715946,7.5884147,103.33654,0.6147058
18,40.53245,4.52503,7.5944533,102.909645,0.6105277
19,40.935917,4.3882475,7.6002154,102.48988,0.6063365
20,41.264156,4.261918,7.6057925,102.054344,0.6021317
21,41.70105,4.145927,7.61104,101.61738,0.5979151
22,42.256695,4.04206,7.6159678,101.20722,0.59369135
23,42.35073,3.9492903,7.6207404,100.70964,0.58946365
24,42.883568,3.8657942,7.6253505,100.273506,0.58522886
25,43.070038,3.7909122,7.629856,99.85021,0.58099097
26,43.255516,3.7234602,7.6342616,99.41694,0.57675207
27,43.24559,3.660704,7.638677,99.00382,0.5725073
28,43.778168,3.6017709,7.6431465,98.579,0.56826407
29,43.861736,3.544757,7.6475577,98.18502,0.5640219
30,44.755627,3.4885058,7.6519947,97.77348,0.55978394
31,44.992966,3.4317317,7.656378,97.379715,0.555546
32,45.132545,3.3756862,7.6607094,96.98455,0.55130166
33,45.887398,3.3191557,7.6650295,96.572296,0.5470553
34,45.785213,3.2622643,7.6693625,96.16487,0.54281104
35,46.247284,3.206704,7.673543,95.79369,0.53856796
36,46.771183,3.1527257,7.6776533,95.40286,0.5343254
37,47.173405,3.099526,7.6817055,94.98117,0.5300825
38,47.360535,3.0495565,7.6856713,94.59693,0.52583694
39,47.339825,3.0020652,7.6895604,94.23719,0.5215927
40,47.87587,2.9566886,7.6933236,93.82842,0.51735044
41,48.415886,2.9148455,7.6970606,93.43484,0.5131066
42,48.923813,2.8747063,7.7007008,93.07377,0.5088597
43,49.32707,2.83703,7.704266,92.65338,0.504611
44,49.180107,2.801175,7.707751,92.296875,0.50036865
45,49.420097,2.766868,7.71117,91.884224,0.49613097
46,49.734516,2.7336783,7.7144895,91.51916,0.49189273
47,49.660336,2.7014728,7.717926,91.1314,0.48764887
48,49.617344,2.6711893,7.721222,90.686646,0.4834023
49,49.844097,2.641164,7.7245083,90.299866,0.47915503
50,49.9616,2.6119447,7.7276645,89.94081,0.47491026
51,50.465904,2.5842352,7.730871,89.59355,0.4706614
52,50.69175,2.557187,7.7340918,89.25387,0.4664089
53,50.645905,2.5316072,7.737257,88.92973,0.46216568
54,50.517883,2.5068498,7.740352,88.595,0.45793003
55,50.367493,2.4837189,7.743379,88.28443,0.4536946
56,50.48895,2.4602325,7.7464514,87.9869,0.4494541
57,50.604736,2.4390368,7.7494526,87.62896,0.44521576
58,50.399002,2.4191217,7.752455,87.27255,0.4409834
59,50.33188,2.3991685,7.755428,86.952286,0.43676144
60,50.463104,2.379821,7.75825,86.613335,0.43255076
61,50.558876,2.360072,7.761084,86.266075,0.42834932
62,50.5596,2.3419814,7.7639236,85.93442,0.42416036
63,50.478268,2.3233156,7.7666817,85.57029,0.41997778
64,50.326355,2.305022,7.769365,85.208565,0.41580027
65,50.38406,2.287726,7.7721004,84.886536,0.41163376
66,50.595516,2.2711937,7.7745743,84.573845,0.40747625
67,50.72074,2.2560453,7.777013,84.218285,0.40333253
68,50.655106,2.2406068,7.7792907,83.86213,0.3991944
69,50.608383,2.2253146,7.781582,83.54505,0.39506176
70,50.648285,2.2107532,7.783807,83.232864,0.39093682
71,50.54463,2.1962123,7.785844,82.91923,0.38681278
72,50.87858,2.1821046,7.787824,82.59824,0.3826958
73,51.05082,2.1679735,7.789685,82.26245,0.37858722
74,51.1445,2.1556242,7.791366,81.97032,0.3744931
75,51.00578,2.1421936,7.792901,81.67058,0.37042102
76,51.139732,2.1296802,7.7945385,81.39185,0.36636755
77,51.021385,2.117765,7.7960525,81.06929,0.36233196
78,51.04395,2.106961,7.797356,80.781395,0.3583105
79,51.115723,2.095888,7.7985873,80.45647,0.35430303
80,51.23665,2.0858314,7.7998376,80.136,0.35031167
81,51.321045,2.0751812,7.8009543,79.82777,0.3463284
82,51.149094,2.064209,7.8021007,79.53417,0.3423517
83,51.377644,2.0536587,7.8031588,79.22195,0.3383844
84,51.528282,2.0438857,7.8041735,78.92279,0.33443227
85,51.408897,2.0342977,7.805133,78.64934,0.33050027
86,51.221546,2.0243673,7.806028,78.34958,0.32658526
87,51.374336,2.0164497,7.8070087,78.11229,0.32267484
88,51.04899,2.0073366,7.807786,77.8253,0.31879762
89,50.933758,1.9989992,7.8085213,77.52769,0.31496453
90,50.715023,1.990879,7.8092012,77.25759,0.31115243
0,,,,,,0.0,638.7142,16.227829
91,50.74367,1.9818681,7.8098006,76.91418,0.3073623,,,
92,50.859962,1.9737258,7.810455,76.63162,0.30359262,,,
93,50.725807,1.9657109,7.8110237,76.34038,0.29983798,,,
94,50.57709,1.9579264,7.81152,76.053474,0.29610148,,,
95,50.67988,1.9499931,7.8119354,75.78407,0.29237348,,,
96,50.665363,1.9434972,7.812416,75.510345,0.28865308,,,
97,50.75982,1.9359393,7.8128567,75.22265,0.28494522,,,
98,50.658905,1.9294541,7.8132677,74.89809,0.28124908,,,
99,50.820152,1.9224755,7.8136883,74.64511,0.27756497,,,
1,6.887894,616.18427,16.57091
2,14.014687,590.6265,16.440155
3,15.171819,571.7056,16.614422
4,15.744463,555.1313,16.94662
5,18.555437,540.4674,17.369286
6,14.930294,528.38416,17.808535
7,16.769838,517.87415,18.120144
8,19.848764,508.27145,18.375818
9,18.159101,499.66217,18.631004
10,25.142244,491.87592,18.89482
11,30.92122,484.63263,19.17226
12,34.115547,477.78503,19.461304
13,32.862373,471.3973,19.753052
14,35.990517,465.48285,20.033669
15,43.424572,459.9507,20.289066
16,42.338886,454.72543,20.520046
17,50.07035,449.82825,20.737457
18,54.477745,445.23242,20.956875
19,55.020924,440.84473,21.183214
20,51.031017,436.62256,21.414927
21,49.26769,432.58228,21.643694
22,54.819828,428.7271,21.857939
23,59.73537,425.00986,22.049477
24,61.54822,421.41367,22.221176
25,61.210052,417.94852,22.385435
26,64.97303,414.5836,22.555712
27,66.372536,411.2808,22.736206
28,60.910713,408.06622,22.918865
29,58.033127,404.95596,23.091702
30,65.2222,401.9311,23.246853
31,71.6411,398.9858,23.38669
32,73.67319,396.12384,23.52
33,71.95611,393.32227,23.65341
