,stroke-feature-loss,stroke-style-loss,stroke-content-loss,stroke-tv-loss,stroke-curvature-loss
0,4.2493052,12.2797165,1.8990464,144.22693,0.6408719
1,4.2450047,11.481901,1.8650243,133.74907,0.5881366
2,4.3213167,10.945825,1.8394895,123.84374,0.5393278
3,4.323406,10.587748,1.81687,114.41087,0.49414408
4,4.3968964,10.33994,1.7994871,106.14602,0.45242807
5,4.289915,10.153427,1.7844876,98.28107,0.41433313
6,4.2620544,10.00148,1.7720717,91.18081,0.38051856
7,4.1901326,9.8707285,1.762808,84.661545,0.35138574
8,4.153793,9.751469,1.754316,78.51888,0.32753575
9,4.125111,9.641707,1.748529,72.96702,0.3100323
10,4.077442,9.531432,1.7443795,67.80366,0.29821232
11,4.092058,9.422797,1.7424521,62.908077,0.29135698
12,4.0813217,9.319144,1.7424474,58.462227,0.28659716
