,stroke-style-loss,stroke-content-loss,stroke-tv-loss,stroke-curvature-loss
364,2118.6855,21.23406
365,2113.989,21.234682
366,2109.3057,21.23541
367,2104.6392,21.236265
368,2099.9907,21.236912
369,2095.3616,21.237461
370,2090.7483,21.238068
371,2086.152,21.238663
372,2081.5735,21.23936
373,2077.0125,21.240257
374,2072.466,21.240932
375,2067.9373,21.241488
376,2063.426,21.242207
377,2058.9307,21.24266
378,2054.4531,21.243088
379,2049.9922,21.243776
380,2045.5482,21.244316
381,2041.1178,21.244967
382,2036.7018,21.245764
383,2032.3037,21.24609
384,2027.9214,21.246542
385,2023.5549,21.24734
386,2019.2052,21.248005
387,2014.8713,21.24873
388,2010.5543,21.249546
389,2006.2506,21.25014
390,2001.9645,21.250645
391,1997.6926,21.251348
392,1993.4377,21.252182
393,1989.1974,21.252716
394,1984.9734,21.253235
395,1980.7657,21.253687
396,1976.574,21.25426
397,1972.3998,21.254944
398,1968.2397,21.255564
399,1964.0964,21.256233
400,1959.9683,21.256594
401,1955.854,21.25716
402,1951.7542,21.258028
403,1947.6678,21.258768
404,1943.599,21.259443
405,1939.5435,21.260284
406,1935.504,21.260689
407,1931.4797,21.261263
408,1927.4719,21.261833
409,1923.4762,21.262213
410,1919.4951,21.262768
411,1915.5278,21.263527
412,1911.5723,21.263987
413,1907.632,21.26463
414,1903.7032,21.26501
415,1899.7887,21.26535
416,1895.8871,21.266
417,1891.9972,21.266317
418,1888.1173,21.267145
419,1884.2543,21.26785
420,1880.4027,21.268469
421,1876.5623,21.269066
422,1872.7347,21.26953
423,1868.9192,21.27
424,1865.1155,21.270714
425,1861.3256,21.271477
426,1857.5477,21.271921
427,1853.7821,21.2725
428,1850.0271,21.27314
429,1846.285,21.273514
430,1842.5541,21.274418
431,1838.8373,21.27475
432,1835.1326,21.275387
433,1831.4409,21.275864
434,1827.7625,21.275953
435,1824.0917,21.27693
436,1820.4335,21.277317
437,1816.7869,21.277863
438,1813.1527,21.27877
439,1809.5297,21.279472
440,1805.9177,21.279911
441,1802.318,21.280704
442,1798.7305,21.28094
443,1795.1545,21.281355
444,1791.5896,21.282356
445,1788.0365,21.282822
446,1784.4951,21.283607
447,1780.9662,21.283955
448,1777.4484,21.284153
449,1773.9438,21.28488
450,1770.4481,21.285383
451,1766.9666,21.286116
452,1763.4963,21.28696
453,1760.037,21.287018
454,1756.5897,21.28792
455,1753.1517,21.288486
456,1749.7264,21.289011
457,1746.3115,21.289944
458,1742.9095,21.290024
459,1739.5166,21.290646
460,1736.1337,21.291674
461,1732.7618,21.292086
462,1729.4014,21.29274
463,1726.0519,21.293217
464,1722.7126,21.293425
465,1719.383,21.294226
466,1716.0648,21.294645
467,1712.7577,21.295238
468,1709.4612,21.296028
469,1706.1755,21.296404
470,1702.8992,21.297115
471,1699.6339,21.297544
472,1696.3783,21.29799
473,1693.134,21.29873
474,1689.9005,21.29902
475,1686.6774,21.299793
476,1683.4646,21.300354
477,1680.2634,21.301006
478,1677.0726,21.301819
479,1673.8916,21.301838
480,1670.7207,21.30257
481,1667.558,21.302977
482,1664.4073,21.30335
483,1661.2646,21.304237
484,1658.132,21.304472
485,1655.0093,21.305311
486,1651.8967,21.30571
487,1648.7961,21.3059
488,1645.7036,21.306911
489,1642.6212,21.307049
490,1639.5475,21.307734
491,1636.484,21.308369
492,1633.4331,21.308495
493,1630.3894,21.309822
494,1627.3552,21.30913
495,1624.3284,21.310898
496,1621.3138,21.310486
497,1618.306,21.311367
498,1615.308,21.31157
499,1612.3192,21.311945
500,1609.3379,21.312794
501,1606.3682,21.312988
502,1603.4072,21.313688
503,1600.4537,21.313404
504,1597.508,21.314337
505,1594.572,21.314833
506,1591.6449,21.315277
507,1588.7274,21.315983
508,1585.8174,21.316118
509,1582.9166,21.31689
510,1580.0228,21.317087
511,1577.1357,21.317722
512,1574.2594,21.31843
513,1571.3914,21.318644
514,1568.5305,21.319843
515,1565.6805,21.319815
516,1562.8368,21.320694
517,1560.0039,21.320831
518,1557.1776,21.321388
519,1554.361,21.322203
520,1551.5531,21.322004
521,1548.753,21.322918
522,1545.9615,21.322891
523,1543.1769,21.323784
524,1540.4016,21.323977
525,1537.6333,21.324871
526,1534.8743,21.324646
527,1532.1222,21.32538
528,1529.378,21.3254
529,1526.6421,21.326004
530,1523.9153,21.32716
531,1521.1962,21.326988
532,1518.483,21.328234
533,1515.7802,21.327393
534,1513.0793,21.32882
535,1510.39,21.328709
536,1507.7048,21.32984
537,1505.0292,21.330236
538,1502.3622,21.330318
539,1499.702,21.331108
540,1497.0502,21.331116
541,1494.4061,21.332298
542,1491.771,21.332077
543,1489.1431,21.333033
544,1486.5253,21.332947
545,1483.9143,21.334164
546,1481.3113,21.334192
547,1478.7136,21.334976
548,1476.1254,21.335037
549,1473.5437,21.335808
550,1470.9691,21.336313
551,1468.4006,21.336887
552,1465.8397,21.337234
553,1463.2863,21.3377
554,1460.74,21.33814
555,1458.2013,21.33868
556,1455.6694,21.339397
557,1453.1464,21.339668
558,1450.6293,21.34046
559,1448.1198,21.340397
560,1445.6158,21.341541
561,1443.1195,21.341316
562,1440.6282,21.342623
563,1438.1462,21.342302
564,1435.6688,21.34373
565,1433.2018,21.34321
566,1430.7379,21.344921
567,1428.2837,21.344086
568,1425.8353,21.345974
569,1423.3959,21.344954
570,1420.9598,21.346872
571,1418.5342,21.345789
572,1416.113,21.347694
573,1413.7018,21.34629
574,1411.2935,21.34872
575,1408.8975,21.34726
576,1406.5004,21.349941
577,1404.1166,21.348148
578,1401.735,21.350727
579,1399.3646,21.349026
580,1396.9952,21.351433
581,1394.6371,21.349953
582,1392.2837,21.352345
583,1389.9419,21.350544
584,1387.6027,21.35327
585,1385.2764,21.351105
586,1382.9491,21.354725
587,1380.6357,21.352022
588,1378.3196,21.355587
589,1376.0117,21.352737
590,1373.7002,21.35585
591,1371.4021,21.354477
592,1369.1111,21.35634
593,1366.8302,21.35589
594,1364.5548,21.356651
595,1362.2887,21.356989
596,1360.0302,21.357141
597,1357.7772,21.35816
598,1355.5355,21.357496
599,1353.3002,21.359829
600,1351.0842,21.357435
601,1348.8687,21.361782
602,1346.6711,21.357414
603,1344.4604,21.363297
604,1342.2638,21.35799
605,1340.0369,21.363983
606,1337.8184,21.36006
607,1335.6051,21.36304
608,1333.4191,21.363136
609,1331.2594,21.361515
610,1329.1088,21.365623
611,1326.9718,21.361074
612,1324.8088,21.367287
613,1322.6433,21.362406
614,1320.4623,21.36681
615,1318.3035,21.365108
616,1316.1693,21.365376
617,1314.051,21.367874
618,1311.946,21.36497
619,1309.8333,21.369564
620,1307.7219,21.365412
621,1305.5975,21.369553
622,1303.4852,21.367428
623,1301.3795,21.36912
624,1299.2921,21.37005
625,1297.2212,21.368227
626,1295.1472,21.37171
627,1293.0817,21.368458
628,1291.0063,21.372772
629,1288.936,21.369923
630,1286.8652,21.37261
631,1284.809,21.372015
632,1282.7661,21.372076
633,1280.7335,21.37415
634,1278.7109,21.37201
635,1276.6832,21.375568
636,1274.6617,21.372705
637,1272.6355,21.375788
638,1270.6196,21.374098
639,1268.6082,21.375874
640,1266.607,21.376034
641,1264.6135,21.376217
642,1262.6278,21.377327
643,1260.6508,21.376257
644,1258.6758,21.378674
645,1256.7094,21.376963
646,1254.742,21.379719
647,1252.783,21.377602
648,1250.8225,21.380337
649,1248.8702,21.37902
650,1246.9209,21.380978
651,1244.98,21.380104
652,1243.0426,21.381058
653,1241.1129,21.381226
654,1239.1871,21.381567
655,1237.2671,21.382318
656,1235.3531,21.381996
657,1233.4424,21.383364
658,1231.5393,21.38251
659,1229.6385,21.384487
660,1227.748,21.383034
661,1225.8578,21.385763
662,1223.9758,21.38351
663,1222.0942,21.386646
664,1220.2212,21.384253
665,1218.3456,21.387615
666,1216.4794,21.385391
667,1214.6128,21.38802
668,1212.7555,21.386356
669,1210.897,21.388428
670,1209.0476,21.38798
671,1207.204,21.388662
672,1205.3666,21.389082
673,1203.5367,21.388622
674,1201.709,21.390598
675,1199.8927,21.38906
676,1198.0757,21.39207
677,1196.2701,21.389215
678,1194.4615,21.393238
679,1192.6611,21.389618
680,1190.8533,21.393694
681,1189.0515,21.390661
682,1187.2466,21.393764
683,1185.4537,21.392462
684,1183.6663,21.393387
685,1181.8871,21.394117
686,1180.1174,21.39333
687,1178.3501,21.39581
688,1176.5924,21.393507
689,1174.833,21.396915
690,1173.0837,21.393738
691,1171.3279,21.397898
692,1169.5826,21.394585
693,1167.8312,21.39878
694,1166.0883,21.395538
695,1164.3431,21.398657
696,1162.6066,21.396738
697,1160.8723,21.3988
698,1159.1462,21.398222
699,1157.4249,21.398716
700,1155.71,21.399239
701,1154.0012,21.3989
702,1152.296,21.400608
703,1150.5989,21.39926
704,1148.9042,21.401842
705,1147.2173,21.399483
706,1145.5278,21.402824
707,1143.8479,21.400059
708,1142.1632,21.40364
709,1140.4858,21.401018
710,1138.8062,21.403862
711,1137.1348,21.402063
712,1135.4655,21.403667
713,1133.8029,21.403456
714,1132.1456,21.403986
715,1130.4952,21.40498
716,1128.8518,21.404
717,1127.2124,21.406315
718,1125.5819,21.403883
719,1123.9514,21.407602
720,1122.334,21.403948
721,1120.7128,21.408735
722,1119.0979,21.404202
723,1117.4718,21.409435
724,1115.853,21.405449
725,1114.2264,21.409592
726,1112.6116,21.407349
727,1111.0023,21.409138
728,1109.4032,21.409119
729,1107.8132,21.408743
730,1106.2279,21.410652
731,1104.6548,21.408499
732,1103.0813,21.4123
733,1101.5232,21.408337
734,1099.9594,21.413725
735,1098.4102,21.408344
736,1096.8431,21.414762
737,1095.2773,21.409225
738,1093.6945,21.414524
739,1092.124,21.411404
740,1090.5603,21.413727
741,1089.0133,21.413727
742,1087.4784,21.412817
743,1085.9501,21.415487
744,1084.4344,21.412333
745,1082.916,21.417162
746,1081.4147,21.412155
747,1079.8939,21.418564
748,1078.3834,21.41267
749,1076.8485,21.41892
750,1075.3226,21.414047
751,1073.7882,21.418331
752,1072.2703,21.41623
753,1070.7627,21.417276
754,1069.2678,21.418615
755,1067.7876,21.416733
756,1066.3104,21.420649
757,1064.8472,21.416138
758,1063.3738,21.422028
759,1061.9141,21.416225
760,1060.4335,21.42325
761,1058.9573,21.417206
762,1057.4592,21.422878
763,1055.9731,21.419031
764,1054.4928,21.421633
765,1053.0339,21.421886
766,1051.5927,21.420488
767,1050.1562,21.424072
768,1048.7313,21.41993
769,1047.2897,21.425484
770,1045.8488,21.420736
771,1044.3955,21.425638
772,1042.9496,21.422604
773,1041.5082,21.42486
774,1040.082,21.424929
775,1038.6678,21.424183
776,1037.2603,21.42678
777,1035.8649,21.423548
778,1034.4642,21.428267
779,1033.0701,21.423689
780,1031.6587,21.42894
781,1030.2537,21.424534
782,1028.8389,21.428543
783,1027.4365,21.426414
784,1026.039,21.428034
785,1024.6519,21.428263
786,1023.2744,21.427423
787,1021.90076,21.42998
788,1020.53955,21.427153
789,1019.17377,21.431442
790,1017.815,21.427057
791,1016.4426,21.432198
792,1015.07587,21.428083
793,1013.70123,21.432198
794,1012.33765,21.429321
795,1010.97577,21.43174
796,1009.62537,21.430828
797,1008.27747,21.431883
798,1006.93567,21.432192
799,1005.59845,21.431786
800,1004.26575,21.433111
801,1002.93933,21.431778
802,1001.61304,21.43443
803,1000.2959,21.431952
804,998.978,21.435492
805,997.6719,21.431961
806,996.35944,21.436586
807,995.05725,21.432194
808,993.74475,21.437346
809,992.4395,21.432825
810,991.1238,21.437462
811,989.8199,21.43414
812,988.51263,21.437551
813,987.21564,21.435652
814,985.92175,21.437164
815,984.6352,21.436872
816,983.3541,21.436844
817,982.0766,21.43827
818,980.80817,21.436602
819,979.54156,21.43939
820,978.28595,21.436209
821,977.0287,21.440819
822,975.78937,21.43599
823,974.53894,21.442192
824,973.30554,21.435652
825,972.051,21.44304
826,970.7989,21.436335
827,969.51886,21.443008
828,968.2518,21.438316
829,966.9849,21.441483
830,965.73944,21.440807
831,964.51654,21.439735
832,963.303,21.44324
833,962.10406,21.43869
834,960.8928,21.444963
835,959.6883,21.43871
836,958.4495,21.445393
837,957.215,21.439877
838,955.9732,21.444437
839,954.74884,21.442245
840,953.53705,21.443014
841,952.3411,21.444603
842,951.16064,21.442085
843,949.97504,21.44661
844,948.8036,21.441702
845,947.6137,21.447746
846,946.4234,21.442192
847,945.212,21.44721
848,944.01276,21.443798
849,942.81836,21.44619
850,941.6407,21.446228
851,940.47516,21.445095
852,939.3145,21.447891
853,938.16693,21.444275
854,937.01227,21.449436
855,935.87024,21.444027
856,934.7105,21.450174
857,933.5622,21.444304
858,932.3971,21.450615
859,931.2426,21.445377
860,930.0728,21.450367
861,928.91486,21.447086
862,927.76105,21.449457
863,926.6204,21.44904
864,925.4897,21.448359
865,924.36255,21.450619
866,923.2479,21.447834
867,922.1338,21.452087
868,921.0333,21.446991
869,919.9267,21.453348
870,918.82916,21.446724
871,917.70215,21.454082
872,916.5763,21.447716
873,915.4278,21.453228
874,914.2997,21.45028
875,913.1854,21.451458
876,912.08875,21.452707
877,911.0084,21.45011
878,909.92896,21.45489
879,908.86145,21.449495
880,907.7799,21.456194
881,906.7005,21.449572
882,905.5955,21.456434
883,904.4914,21.450836
884,903.3791,21.455181
885,902.28827,21.45314
886,901.2103,21.453812
887,900.1436,21.455538
888,899.09045,21.452936
889,898.0344,21.457214
890,896.9931,21.452343
891,895.9356,21.458525
892,894.8904,21.452374
893,893.8254,21.458916
894,892.76575,21.45298
895,891.6879,21.45857
896,890.62244,21.45486
897,889.557,21.457466
898,888.5074,21.457254
899,887.4729,21.456148
900,886.44336,21.459032
901,885.42804,21.455143
902,884.4049,21.460794
903,883.39886,21.454594
904,882.36774,21.461597
