,stroke-feature-loss,stroke-style-loss,stroke-content-loss,stroke-tv-loss,stroke-curvature-loss
0,39.65573,28.694302,7.507072,495.14664,0.5311205
1,38.747185,28.322811,7.5079885,493.75854,0.52872026
2,38.026432,27.951668,7.508377,492.26474,0.526355
3,38.85042,27.58527,7.505822,490.86633,0.524025
4,38.93023,27.224041,7.502081,489.48093,0.5217164
5,39.41411,26.885983,7.4989142,488.03668,0.5194219
6,39.51385,26.56203,7.496631,486.64728,0.51713425
7,39.89411,26.262089,7.494885,485.34158,0.51485485
8,40.159943,25.982203,7.493647,483.40283,0.51257664
9,40.364273,25.720516,7.492901,481.6217,0.5102971
10,39.981625,25.483696,7.492531,480.22153,0.5080104
11,40.004803,25.271267,7.492458,478.74716,0.50571156
12,39.97456,25.080729,7.4926906,477.43283,0.5033974
13,40.84868,24.907133,7.493267,476.07587,0.5010617
14,41.220154,24.747437,7.4941926,474.819,0.4987009
15,41.37345,24.598475,7.495438,473.54443,0.496318
16,41.81462,24.458427,7.4971356,472.19565,0.49391884
17,41.835896,24.31941,7.499175,470.9232,0.49150217
18,41.86241,24.178139,7.501514,469.58514,0.48907283
19,42.51084,24.038973,7.5040917,468.3128,0.48663157
20,42.95803,23.904663,7.5068707,466.8615,0.48417923
21,42.912712,23.773333,7.509852,465.6696,0.4817201
22,43.276905,23.645096,7.512988,464.41687,0.47925466
23,43.330353,23.518509,7.51625,463.15106,0.47678736
24,43.799614,23.39301,7.5196714,461.80585,0.47431907
25,43.599262,23.270065,7.5232306,460.42493,0.47184822
26,43.97247,23.1518,7.5269055,458.9753,0.4693732
27,43.93414,23.033916,7.530727,457.65182,0.46689507
28,44.04118,22.918566,7.5345683,456.3438,0.4644123
29,44.235462,22.806868,7.53848,455.1811,0.4619283
30,44.39442,22.69727,7.542494,453.9694,0.45944336
31,44.452415,22.586288,7.5465937,452.8165,0.4569562
32,44.62523,22.481373,7.5507674,451.59085,0.45447117
33,44.828945,22.380169,7.5549617,450.25623,0.45199618
34,44.667946,22.280323,7.5592737,449.09378,0.44952956
35,45.564728,22.182774,7.5635724,447.8906,0.44707197
36,45.438698,22.09032,7.56809,446.61697,0.444617
37,45.64764,21.998413,7.572574,445.3264,0.44216767
38,46.031033,21.91163,7.5770774,444.03784,0.4397226
39,46.16169,21.830631,7.5815477,442.95627,0.43728533
40,46.533466,21.746258,7.586026,441.71292,0.43485367
41,46.717857,21.666891,7.590389,440.68365,0.43242815
42,46.902313,21.591301,7.5948954,439.33643,0.4300097
43,46.929535,21.5213,7.599446,438.15997,0.42760634
44,47.360886,21.448303,7.6039987,437.21555,0.42522067
45,47.547447,21.377077,7.60848,435.9359,0.42285368
46,47.940804,21.31268,7.6128445,434.48953,0.42049718
47,48.4401,21.250963,7.6171393,433.27914,0.41815084
