,stroke-feature-loss,stroke-style-loss,stroke-content-loss,stroke-tv-loss,stroke-curvature-loss
0,55.624374,26.260368,407.58005,135.04648,0.6782349
1,55.311646,24.188375,410.11212,134.94556,0.6781391
2,55.22091,22.462309,412.72192,134.84474,0.67803884
3,56.06668,20.914106,415.3153,134.73444,0.6779325
4,58.203636,19.574005,417.88208,134.61627,0.67782027
5,60.57215,18.389553,420.412,134.5048,0.6777027
6,63.30006,17.334484,422.89316,134.39859,0.67757726
7,64.391335,16.400414,425.31183,134.27971,0.67744523
8,66.20763,15.567558,427.67477,134.15102,0.67730606
9,67.131584,14.822277,429.96326,134.04736,0.6771595
10,68.62888,14.158963,432.17004,133.93327,0.67700523
11,68.85948,13.563759,434.28088,133.82541,0.67684436
12,70.70093,13.027315,436.28955,133.72688,0.6766769
13,73.369896,12.546731,438.19803,133.60379,0.67650217
14,76.23955,12.116141,440.00537,133.49815,0.6763204
15,79.26063,11.727811,441.7077,133.34888,0.6761322
16,82.93286,11.376506,443.31143,133.23761,0.6759376
17,84.97798,11.059617,444.8193,133.12926,0.67573696
18,87.09831,10.772181,446.2293,133.02843,0.6755309
19,88.19309,10.511508,447.54218,132.92067,0.6753197
20,90.535805,10.273409,448.76486,132.8135,0.6751028
21,91.44995,10.056505,449.90167,132.71054,0.67488056
22,91.32471,9.85794,450.95776,132.61513,0.6746536
23,92.463905,9.675457,451.93442,132.51395,0.6744219
24,92.639145,9.50622,452.843,132.39806,0.6741869
25,93.06583,9.349087,453.68317,132.35419,0.6739482
26,94.25674,9.203317,454.4589,132.31151,0.6737068
27,94.0573,9.068369,455.17557,132.16455,0.6734623
28,94.71443,8.94045,455.83658,132.0477,0.67321455
29,95.663925,8.819187,456.4538,131.94763,0.6729634
30,96.59126,8.704725,457.0313,131.8605,0.6727089
31,96.787704,8.596338,457.5691,131.75426,0.67245173
32,97.605446,8.493988,458.06848,131.64017,0.6721927
33,97.64731,8.396391,458.5317,131.52074,0.671931
34,98.71495,8.303632,458.95813,131.42494,0.67166793
35,98.27798,8.213714,459.3493,131.31842,0.6714029
36,98.815155,8.128532,459.70184,131.20995,0.6711364
37,99.4374,8.046532,460.02405,131.08694,0.6708686
38,99.4847,7.9685087,460.3166,130.95244,0.6705994
39,99.87262,7.893793,460.58508,130.84447,0.6703293
40,99.99841,7.8228607,460.82886,130.75418,0.67005825
41,100.38819,7.752976,461.04926,130.64755,0.66978604
42,100.8265,7.6880507,461.25214,130.54077,0.6695127
43,100.829735,7.6227894,461.44183,130.44524,0.6692386
44,100.6152,7.559497,461.6209,130.34248,0.6689636
45,100.686676,7.4980397,461.78644,130.23497,0.66868764
46,100.87628,7.438884,461.9461,130.13841,0.66841125
47,100.676575,7.382154,462.09915,130.02298,0.6681344
48,100.37067,7.3276906,462.24127,129.91309,0.6678574
49,99.89354,7.275113,462.36993,129.80995,0.6675798
50,100.25109,7.223254,462.49228,129.72826,0.6673024
51,99.32244,7.1736946,462.6062,129.64325,0.66702414
52,99.2907,7.12658,462.7177,129.53386,0.6667461
53,99.19635,7.081823,462.82062,129.43732,0.666468
54,98.04165,7.0380683,462.91705,129.36356,0.6661907
