,stroke-feature-loss,stroke-style-loss,stroke-content-loss,stroke-tv-loss,stroke-curvature-loss
0,51.058876,16.636885,415.97522,49.358295,0.83643246
1,52.988552,15.540337,417.91846,49.306538,0.8362037
2,53.4881,14.619733,419.9038,49.26179,0.835968
3,53.80991,13.877611,421.77716,49.21197,0.8357274
4,56.54917,13.2288685,423.5551,49.164234,0.83548284
5,57.979958,12.660543,425.287,49.114243,0.83523273
6,58.7285,12.171207,426.98218,49.0647,0.83497626
7,61.775204,11.729411,428.63654,49.0124,0.83471435
8,62.532803,11.327654,430.23395,48.941204,0.83444667
9,63.80172,10.965847,431.7633,48.892178,0.8341737
10,64.86891,10.632622,433.21796,48.847412,0.8338953
11,67.385475,10.324159,434.60156,48.798054,0.8336115
12,68.101166,10.045075,435.9129,48.74983,0.8333226
13,69.84852,9.789599,437.15857,48.704823,0.83302873
14,71.02832,9.553938,438.32715,48.655815,0.8327303
15,70.13943,9.339214,439.4229,48.615738,0.8324274
16,71.92507,9.135338,440.4395,48.562283,0.8321209
17,73.616005,8.944001,441.38956,48.511814,0.83181113
18,74.83676,8.766993,442.27325,48.462776,0.8314981
19,74.77773,8.599975,443.1007,48.416065,0.83118165
20,75.09456,8.442674,443.8721,48.37031,0.830862
21,76.265045,8.293255,444.5811,48.32067,0.83053887
22,76.10356,8.151324,445.23212,48.27748,0.830213
23,77.70351,8.015459,445.83594,48.228523,0.82988477
24,77.466194,7.8888845,446.39935,48.186733,0.8295553
25,78.25934,7.76616,446.92264,48.140118,0.82922435
26,78.25014,7.652681,447.40842,48.09212,0.8288933
27,78.71751,7.5417337,447.8581,48.032143,0.8285608
28,79.06729,7.437237,448.28033,47.98078,0.8282264
29,79.462555,7.3394995,448.6755,47.930267,0.82789034
30,80.46292,7.245537,449.04126,47.883293,0.8275522
31,80.90079,7.1580086,449.377,47.840088,0.82721245
32,80.8588,7.07162,449.69287,47.791924,0.8268707
33,81.523834,6.9876328,449.98096,47.74313,0.82652754
34,81.401436,6.907383,450.25,47.693718,0.8261828
35,82.229324,6.8310385,450.49982,47.64521,0.8258369
36,82.18274,6.758477,450.73572,47.601154,0.8254898
37,82.59934,6.686278,450.95837,47.55614,0.82514215
38,83.11774,6.616816,451.16846,47.512978,0.82479316
39,83.24692,6.549513,451.36072,47.490925,0.82444423
40,83.83522,6.4847093,451.53558,47.443718,0.82409424
41,83.975365,6.4234376,451.69714,47.399048,0.8237433
42,83.79497,6.3639693,451.8448,47.352432,0.8233925
43,83.15803,6.3061056,451.97968,47.30209,0.8230412
44,84.37911,6.250596,452.10233,47.25834,0.8226903
45,84.33887,6.196969,452.21667,47.22181,0.8223398
46,84.327225,6.1452937,452.3194,47.175575,0.82198924
47,84.724655,6.0946693,452.40674,47.12781,0.8216396
48,84.60657,6.0456176,452.49048,47.085594,0.8212895
49,84.39632,5.9967337,452.5655,47.020466,0.8209392
50,84.92865,5.951311,452.63242,46.97348,0.8205889
51,85.004845,5.9080024,452.69513,46.929085,0.8202384
52,84.41876,5.8684225,452.75275,46.89854,0.81988764
53,84.96767,5.8289843,452.81097,46.849293,0.8195367
54,85.614204,5.7912164,452.8672,46.801464,0.8191854
55,85.65997,5.7548227,452.92468,46.753235,0.8188337
56,85.54576,5.7211866,452.976,46.714256,0.8184829
57,85.44003,5.688484,453.02536,46.668114,0.81813145
58,85.136024,5.658031,453.08102,46.619587,0.81778026
59,85.774216,5.626621,453.1324,46.571106,0.81742966
60,85.42203,5.5973477,453.17706,46.52721,0.8170793
61,85.15294,5.5705028,453.22366,46.481796,0.8167289
62,85.188965,5.544433,453.2724,46.43932,0.81637865
63,84.72584,5.5202217,453.32153,46.39493,0.816029
64,84.62489,5.4955006,453.36816,46.35655,0.8156798
65,85.39632,5.472672,453.41547,46.313694,0.8153316
66,85.431305,5.4498854,453.4639,46.268852,0.81498325
67,84.54564,5.427006,453.50748,46.22113,0.8146355
68,84.528564,5.4069424,453.5547,46.18268,0.8142884
69,84.22656,5.3877373,453.60052,46.133392,0.8139417
70,84.334496,5.368969,453.6482,46.06305,0.8135952
71,83.897644,5.3500533,453.698,46.020596,0.8132485
72,84.06533,5.3326793,453.7544,45.971806,0.8129023
73,84.684875,5.3144083,453.81036,45.92264,0.81255585
74,84.981346,5.2966743,453.8667,45.880764,0.8122102
75,85.20067,5.2792935,453.91693,45.83926,0.8118648
76,85.37912,5.2618976,453.96576,45.794018,0.81151956
77,85.3778,5.2455673,454.01605,45.752293,0.81117487
78,85.29434,5.2301016,454.0661,45.70204,0.81083035
79,85.12115,5.214174,454.11865,45.65449,0.81048554
80,85.28817,5.199691,454.1703,45.61187,0.8101415
81,85.76871,5.1872406,454.22137,45.57042,0.8097983
82,85.78598,5.1723204,454.2704,45.52489,0.80945516
83,86.43627,5.1589174,454.31616,45.47786,0.80911183
84,86.12954,5.145396,454.35748,45.43515,0.8087686
85,86.36529,5.1333647,454.39777,45.393753,0.8084251
86,87.02888,5.121063,454.43692,45.350605,0.80808157
87,87.18724,5.107553,454.48016,45.303753,0.8077383
88,87.19806,5.095861,454.5169,45.25,0.8073946
89,87.01659,5.0852776,454.55585,45.202652,0.8070505
90,87.32066,5.0744944,454.5953,45.159042,0.8067068
0,,,,,,0.0,9942.541,12.73549
91,87.35627,5.0631237,454.63538,45.113663,0.80636376,,,
92,87.47276,5.052168,454.67596,45.073048,0.8060214,,,
93,87.780136,5.0411816,454.71838,45.031136,0.8056797,,,
94,87.52345,5.0308557,454.7569,44.986908,0.8053384,,,
95,87.3033,5.021486,454.79102,44.940487,0.8049972,,,
96,87.07696,5.011462,454.82025,44.90284,0.8046564,,,
97,87.318306,5.0006742,454.84662,44.861065,0.8043152,,,
98,86.82077,4.9914207,454.87024,44.820896,0.8039739,,,
99,87.60625,4.981934,454.88562,44.784637,0.8036321,,,
1,22.05957,9404.333,13.205633
2,26.263195,8977.634,13.484173
3,27.616375,8611.778,14.127196
4,30.635967,8337.118,14.711649
5,33.48706,8102.3545,15.151253
6,34.9369,7915.5312,15.616994
7,29.324764,7745.928,16.151806
8,34.846943,7591.92,16.69889
9,39.04201,7452.36,17.171925
10,42.996292,7315.9414,17.522474
11,47.469543,7188.1133,17.819809
12,50.673676,7067.7124,18.136478
13,46.180256,6950.5884,18.499336
14,48.632553,6841.293,18.885132
15,49.922157,6736.813,19.246857
16,53.79288,6634.765,19.574177
17,58.12275,6538.3076,19.909
18,60.899258,6444.383,20.280163
19,66.6539,6353.757,20.673939
20,68.77015,6267.7563,21.04913
21,68.37846,6184.263,21.384335
22,76.087364,6104.5474,21.703947
23,76.750015,6028.184,22.041569
24,81.60416,5954.5845,22.402477
25,82.74886,5884.88,22.76101
26,86.89743,5818.4644,23.092793
27,95.06304,5755.8174,23.407196
28,86.90118,5697.205,23.734364
29,89.18533,5642.1973,24.08332
30,92.40151,5591.3936,24.432663
31,98.73327,5544.089,24.755945
32,99.86254,5500.052,25.058983
33,99.92846,5458.787,25.362436
34,102.36442,5419.524,25.67104
35,100.43535,5382.177,25.960655
36,104.40555,5346.0376,26.212461
37,106.985306,5311.0933,26.442411
38,109.77523,5277.044,26.677103
39,106.6409,5243.9297,26.91641
40,105.93611,5211.7544,27.133371
